0.000000,0.794451,0.000000,0.559387,0.000000,0.000000,0.000000,0.000000,0.000000
0.794451,0.000000,0.987558,0.000000,0.882935,0.000000,0.000000,0.000000,0.000000
0.000000,0.987558,0.000000,0.000000,0.000000,0.899755,0.000000,0.000000,0.000000
0.559387,0.000000,0.000000,0.000000,0.882001,0.000000,0.945506,0.000000,0.000000
0.000000,0.882935,0.000000,0.882001,0.000000,0.995621,0.000000,0.842564,0.000000
0.000000,0.000000,0.899755,0.000000,0.995621,0.000000,0.000000,0.000000,0.814732
0.000000,0.000000,0.000000,0.945506,0.000000,0.000000,0.000000,0.906068,0.000000
0.000000,0.000000,0.000000,0.000000,0.842564,0.000000,0.906068,0.000000,0.976547
0.000000,0.000000,0.000000,0.000000,0.000000,0.814732,0.000000,0.976547,0.000000
