0.299683,0.505233,0.517674,0.461208,0.445950,0.452950
0.740297,0.622298,0.617919,0.670171,0.662671,0.668171
0.685802,0.779734,0.803188,0.756241,0.756741,0.758241
0.575261,0.635755,0.646260,0.619092,0.619592,0.620092
0.575011,0.635255,0.646260,0.619592,0.619522,0.620022
0.574761,0.634755,0.646760,0.620092,0.619822,0.620422
