0.621499,0.646294,0.374989,0.547594,0.547594,0.548094
0.848405,0.442168,0.074797,0.455123,0.455623,0.456123
0.761373,0.407374,0.060933,0.409893,0.410393,0.410893
0.743759,0.498612,0.170240,0.470204,0.470704,0.471204
0.743259,0.498112,0.170740,0.470704,0.470254,0.471004
0.742759,0.497612,0.171240,0.471204,0.470754,0.471504
